# BUSCO version is: 3.0.0 
# The lineage dataset is: tetrapoda_odb9 (Creation date: 2016-02-13, number of species: 55, number of BUSCOs: 3950)
# To reproduce this run: python /mnt/lustre/software/linuxbrew/colsa/bin/busco -i /mnt/lustre/macmaneslab/shared/Stuckert/Stuckert_Ranitomeya_imitator_genome/imitator.1.3.6.fa -o Ranitomeya_imitator_genome_BUSCO -l /mnt/lustre/macmaneslab/ams1236/Oyster_River_Protocol/busco_dbs/tetrapoda_odb9/ -m genome -c 40 -sp human
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090702LH	Duplicated	scaffold67_pilon_pilon	1131237	1192782	889.5	433
EOG090702LH	Duplicated	scaffold7012_pilon_pilon	63153	88814	826.7	387
EOG090702LK	Complete	scaffold4_pilon_pilon	15913179	15945087	1042.6	616
EOG090702LN	Complete	scaffold4_pilon_pilon	12538605	12568770	1362.9	681
EOG090702LX	Complete	scaffold65_pilon_pilon	10243796	10276993	1094.3	532
EOG090702M8	Complete	scaffold23_pilon_pilon	7859370	7878595	924.5	562
EOG090702ME	Complete	scaffold3_pilon_pilon	10393140	10424647	1093.8	621
EOG090702MG	Complete	scaffold11_pilon_pilon	16053749	16144053	1131.9	557
EOG090702MJ	Fragmented	scaffold53_pilon_pilon	5077819	5135309	789.2	493
EOG090702MK	Complete	scaffold37_pilon_pilon	6416687	6466906	1415.4	944
EOG090702MO	Duplicated	scaffold124_pilon_pilon	4282440	4312980	844.8	636
EOG090702MO	Duplicated	scaffold755_pilon_pilon	56970	59384	853.3	642
EOG090702MQ	Complete	scaffold17_pilon_pilon	8248897	8271185	464.2	397
EOG090702MR	Complete	scaffold138_pilon_pilon	406551	454400	1230.9	610
EOG090702MS	Fragmented	scaffold2_pilon_pilon	40885484	40890019	103.4	64
EOG090702MZ	Fragmented	scaffold31_pilon_pilon	1070579	1086068	610.9	411
EOG090702N2	Complete	scaffold13_pilon_pilon	12472047	12509517	1132.2	560
EOG090702N6	Complete	scaffold300_pilon_pilon	1117650	1146259	1168.1	648
EOG090702NA	Duplicated	scaffold526_pilon_pilon	190165	192288	1105.1	618
EOG090702NA	Duplicated	scaffold52_pilon_pilon	6080185	6101948	1160.2	592
EOG090702ND	Fragmented	scaffold153_pilon_pilon	20975	33685	516.4	234
EOG090702NE	Complete	scaffold140_pilon_pilon	5464299	5559547	1368.4	661
EOG090702NI	Complete	scaffold1806_pilon_pilon	162557	206526	984.3	644
EOG090702NM	Complete	scaffold4_pilon_pilon	14180732	14276194	822.7	433
EOG090702NN	Complete	scaffold1637_pilon_pilon	215196	230047	1076.1	558
EOG090702NP	Complete	scaffold106_pilon_pilon	2608597	2634998	521.0	460
EOG090702NQ	Complete	scaffold12_pilon_pilon	7584894	7655132	1104.1	746
EOG090702NZ	Complete	scaffold454_pilon_pilon	400799	435823	1124.3	571
EOG090702O2	Complete	scaffold228_pilon_pilon	1814363	1867154	1031.9	609
EOG090702O4	Complete	scaffold6_pilon_pilon	10361176	10405350	1367.9	759
EOG090702O6	Complete	scaffold37_pilon_pilon	8809278	8859503	1206.6	586
EOG090702O8	Complete	scaffold56_pilon_pilon	950427	982809	948.9	547
EOG090702OA	Complete	scaffold143_pilon_pilon	2238809	2334024	1768.2	1127
EOG090702OB	Complete	scaffold135_pilon_pilon	4739	17252	1460.5	690
EOG090702OE	Complete	scaffold665_pilon_pilon	262806	269441	1312.1	665
EOG090702OK	Complete	scaffold55_pilon_pilon	11225216	11227366	1441.4	648
EOG090702ON	Duplicated	scaffold1119_pilon_pilon	76184	128453	1041.7	565
EOG090702ON	Duplicated	scaffold75_pilon_pilon	732725	781722	943.9	499
EOG090702OO	Complete	scaffold547_pilon_pilon	205112	241959	1123.2	563
EOG090702OR	Complete	scaffold60_pilon_pilon	4545289	4585887	1258.2	590
EOG090702OV	Complete	scaffold67_pilon_pilon	9651008	9693681	1001.9	656
EOG090702OY	Missing
EOG090702P2	Complete	scaffold95_pilon_pilon	4233471	4248413	1055.7	638
EOG090702P6	Complete	scaffold138_pilon_pilon	2758632	2815708	1187.1	755
EOG090702PF	Complete	scaffold1_pilon_pilon	47151056	47191777	1025.8	689
EOG090702PI	Complete	scaffold12_pilon_pilon	8048382	8100057	946.5	657
EOG090702PQ	Complete	scaffold12_pilon_pilon	7933109	7995295	1163.5	580
EOG090702PS	Complete	scaffold45_pilon_pilon	7201090	7248028	1237.9	613
EOG090702PV	Complete	scaffold110_pilon_pilon	3158803	3166098	1102.6	561
EOG090702PY	Complete	scaffold26_pilon_pilon	16389878	16436763	1209.2	566
EOG090702Q2	Complete	scaffold5_pilon_pilon	31848868	31885428	567.5	408
EOG090702Q4	Duplicated	scaffold429_pilon_pilon	183572	211482	1302.4	600
EOG090702Q4	Duplicated	scaffold5_pilon_pilon	29979860	30011232	1342.1	594
EOG090702Q6	Complete	scaffold238_pilon_pilon	2114150	2153338	924.8	597
EOG090702Q7	Complete	scaffold183_pilon_pilon	562030	597415	1221.0	677
EOG090702Q8	Duplicated	scaffold1_pilon_pilon	7883755	7933437	1364.9	621
EOG090702Q8	Duplicated	scaffold360_pilon_pilon	891823	1004068	1280.1	621
EOG090702Q9	Duplicated	scaffold17_pilon_pilon	5066602	5094129	1381.1	626
EOG090702Q9	Duplicated	scaffold5066_pilon_pilon	68784	115836	1191.0	624
EOG090702QA	Complete	scaffold30_pilon_pilon	13351226	13405663	1278.3	584
EOG090702QB	Complete	scaffold18_pilon_pilon	18196815	18245168	1157.8	866
EOG090702QH	Missing
EOG090702QJ	Complete	scaffold1784_pilon_pilon	169503	191722	1224.8	650
EOG090702QK	Missing
EOG090702QL	Duplicated	scaffold2473_pilon_pilon	268653	270551	351.6	416
EOG090702QL	Duplicated	scaffold461_pilon_pilon	382163	386217	323.1	443
EOG090702QP	Complete	scaffold18_pilon_pilon	17241961	17319313	728.9	384
EOG090702QQ	Missing
EOG090702QR	Complete	scaffold19_pilon_pilon	442719	548905	585.6	330
EOG090702QU	Complete	scaffold26_pilon_pilon	617636	626274	1195.6	551
EOG090702QW	Complete	scaffold81_pilon_pilon	7211054	7369750	1250.3	683
EOG090702RH	Complete	scaffold26_pilon_pilon	8188048	8226747	807.2	575
EOG090702RI	Complete	scaffold73_pilon_pilon	7251631	7316984	953.2	652
EOG090702RO	Complete	scaffold56_pilon_pilon	9126867	9186316	1280.1	718
EOG090702RT	Complete	scaffold1116_pilon_pilon	339694	375421	1042.5	591
EOG090702RV	Complete	scaffold135_pilon_pilon	244190	262840	1001.1	530
EOG090702S0	Duplicated	scaffold12011_pilon_pilon	1835	52821	1028.0	505
EOG090702S0	Duplicated	scaffold18_pilon_pilon	10822056	10873189	1082.4	505
EOG090702S5	Complete	scaffold60_pilon_pilon	4297658	4359941	531.5	300
EOG090702S8	Complete	scaffold195_pilon_pilon	3381933	3432151	1401.3	872
EOG090702S9	Complete	scaffold66_pilon_pilon	3959171	4003350	1143.5	577
EOG090702SJ	Complete	scaffold67_pilon_pilon	1325941	1395763	1060.8	557
EOG090702SM	Complete	scaffold124_pilon_pilon	6129506	6141266	958.8	645
EOG090702SP	Fragmented	scaffold8_pilon_pilon	3169719	3206836	723.3	330
EOG090702SR	Duplicated	scaffold1534_pilon_pilon	292767	298182	1007.0	501
EOG090702SR	Duplicated	scaffold88_pilon_pilon	256594	284127	1161.9	570
EOG090702SV	Complete	scaffold83_pilon_pilon	1817539	1826561	663.3	396
EOG090702SW	Fragmented	scaffold45_pilon_pilon	1508923	1524471	845.1	498
EOG090702SX	Fragmented	scaffold72_pilon_pilon	9087670	9108741	892.8	434
EOG090702SY	Complete	scaffold260_pilon_pilon	1115975	1120430	921.3	468
EOG090702SZ	Complete	scaffold7_pilon_pilon	7358660	7395923	1195.6	598
EOG090702T3	Complete	scaffold44_pilon_pilon	3547028	3571331	1292.1	610
EOG090702T4	Complete	scaffold7_pilon_pilon	11073096	11141236	1071.9	614
EOG090702T5	Complete	scaffold9_pilon_pilon	25652099	25724023	888.1	476
EOG090702T6	Complete	scaffold36_pilon_pilon	6169684	6286715	940.5	499
EOG090702TA	Complete	scaffold79_pilon_pilon	7807810	7836087	990.9	443
EOG090702TB	Complete	scaffold48_pilon_pilon	4325217	4474749	791.1	537
EOG090702TD	Complete	scaffold64_pilon_pilon	5809788	5866350	1232.9	599
EOG090702TE	Missing
EOG090702TU	Complete	scaffold819_pilon_pilon	501134	591728	947.2	519
EOG090702TV	Complete	scaffold47_pilon_pilon	2281430	2303369	1131.6	584
EOG090702TZ	Complete	scaffold177_pilon_pilon	4071013	4084807	870.5	435
EOG090702U4	Complete	scaffold13_pilon_pilon	3694062	3718077	1281.9	723
EOG090702U7	Complete	scaffold269_pilon_pilon	681021	713247	1116.1	694
EOG090702UB	Complete	scaffold2_pilon_pilon	5958303	6051620	1210.3	661
EOG090702UD	Complete	scaffold138_pilon_pilon	1407387	1427979	1078.9	562
EOG090702UE	Duplicated	scaffold140_pilon_pilon	3997208	4028341	1203.7	564
EOG090702UE	Duplicated	scaffold17581_pilon_pilon	18233	48889	1126.6	585
EOG090702UG	Complete	scaffold2_pilon_pilon	23871616	23899260	1243.0	575
EOG090702UJ	Complete	scaffold34_pilon_pilon	3455740	3494482	1439.4	687
EOG090702UM	Complete	scaffold48_pilon_pilon	1503265	1558501	996.4	509
EOG090702UN	Duplicated	scaffold17_pilon_pilon	2131522	2152435	987.3	528
EOG090702UN	Duplicated	scaffold369_pilon_pilon	444356	464446	937.3	528
EOG090702UR	Complete	scaffold175_pilon_pilon	2339176	2388304	1029.5	527
EOG090702UX	Complete	scaffold5_pilon_pilon	32273885	32320905	999.1	529
EOG090702UY	Duplicated	scaffold124_pilon_pilon	3860878	3892135	1103.8	611
EOG090702UY	Duplicated	scaffold25_pilon_pilon	9474838	9496682	1121.6	635
EOG090702V5	Complete	scaffold76_pilon_pilon	4691524	4779880	1011.3	523
EOG090702VC	Fragmented	scaffold98_pilon_pilon	6025153	6042706	812.5	391
EOG090702VD	Duplicated	scaffold1047_pilon_pilon	285884	301795	1152.3	558
EOG090702VD	Duplicated	scaffold269_pilon_pilon	1890952	1914509	1205.0	558
EOG090702VE	Complete	scaffold564_pilon_pilon	65875	84063	566.1	580
EOG090702VP	Complete	scaffold43_pilon_pilon	7430562	7443266	1073.8	569
EOG090702VT	Complete	scaffold13_pilon_pilon	20266713	20357838	1373.8	682
EOG090702VY	Complete	scaffold78_pilon_pilon	7226158	7261746	1055.3	544
EOG090702VZ	Complete	scaffold31_pilon_pilon	10114598	10138181	787.2	565
EOG090702W5	Duplicated	scaffold124_pilon_pilon	215640	242519	1090.6	547
EOG090702W5	Duplicated	scaffold2868_pilon_pilon	45253	156666	992.3	558
EOG090702W6	Complete	scaffold149_pilon_pilon	1421513	1433031	929.5	591
EOG090702W8	Complete	scaffold36_pilon_pilon	2982559	3006397	880.8	498
EOG090702W9	Duplicated	scaffold331_pilon_pilon	794205	825009	1101.9	583
EOG090702W9	Duplicated	scaffold547_pilon_pilon	338878	383353	1176.1	596
EOG090702WA	Complete	scaffold46_pilon_pilon	6593774	6623870	1235.0	588
EOG090702WD	Complete	scaffold36_pilon_pilon	7371529	7386317	1151.1	556
EOG090702WH	Complete	scaffold17_pilon_pilon	3623846	3660915	1133.5	616
EOG090702WJ	Complete	scaffold35_pilon_pilon	3884420	3926160	1308.7	607
EOG090702WL	Complete	scaffold5079_pilon_pilon	172636	197939	1746.7	2021
EOG090702WQ	Complete	scaffold5_pilon_pilon	25332170	25386543	1007.9	526
EOG090702WS	Complete	scaffold149_pilon_pilon	1337389	1370690	1099.9	586
EOG090702WY	Duplicated	scaffold5440_pilon_pilon	2807	63641	894.1	483
EOG090702WY	Duplicated	scaffold6_pilon_pilon	10565009	10586827	1024.2	517
EOG090702X0	Complete	scaffold2751_pilon_pilon	148148	167464	1179.0	574
EOG090702X1	Complete	scaffold42_pilon_pilon	10207022	10313276	1163.6	600
EOG090702X7	Complete	scaffold249_pilon_pilon	230806	286619	608.2	470
EOG090702X9	Complete	scaffold66_pilon_pilon	4201349	4261855	1249.6	756
EOG090702XD	Duplicated	scaffold1_pilon_pilon	28072989	28155598	1320.1	673
EOG090702XD	Duplicated	scaffold211_pilon_pilon	98716	216623	1335.1	659
EOG090702XE	Complete	scaffold136_pilon_pilon	684885	727139	550.2	384
EOG090702XG	Complete	scaffold14_pilon_pilon	22452160	22516166	1064.8	644
EOG090702XK	Complete	scaffold138_pilon_pilon	1257036	1286353	1124.7	571
EOG090702XO	Complete	scaffold103_pilon_pilon	6967848	6990132	830.7	388
EOG090702XY	Complete	scaffold14_pilon_pilon	14198380	14230481	1227.2	686
EOG090702Y1	Complete	scaffold53_pilon_pilon	9257467	9283088	927.9	513
EOG090702Y4	Complete	scaffold36_pilon_pilon	13478528	13516815	1235.5	574
EOG090702Y5	Fragmented	scaffold248_pilon_pilon	1418947	1433011	955.7	525
EOG090702YA	Complete	scaffold167_pilon_pilon	4840744	4861778	1395.6	751
EOG090702YF	Complete	scaffold16_pilon_pilon	16747259	16786176	1265.8	564
EOG090702YI	Complete	scaffold63_pilon_pilon	6366991	6384896	1198.2	546
EOG090702YO	Duplicated	scaffold2274_pilon_pilon	220040	259346	1162.0	539
EOG090702YO	Duplicated	scaffold37_pilon_pilon	11503469	11525175	1213.6	540
EOG090702YQ	Duplicated	scaffold12120_pilon_pilon	35537	66326	1189.3	601
EOG090702YQ	Duplicated	scaffold34_pilon_pilon	11874181	11945803	1224.7	586
EOG090702YS	Duplicated	scaffold1767_pilon_pilon	194040	213304	1115.5	580
EOG090702YS	Duplicated	scaffold27_pilon_pilon	1028983	1045996	1210.4	580
EOG090702YT	Fragmented	scaffold6_pilon_pilon	10667642	10687726	937.1	460
EOG090702YW	Complete	scaffold13_pilon_pilon	3656145	3686326	1124.0	624
EOG090702YX	Complete	scaffold48_pilon_pilon	10639851	10654730	959.7	842
EOG090702YY	Fragmented	scaffold1170_pilon_pilon	408588	415514	985.6	461
EOG090702Z3	Complete	scaffold7_pilon_pilon	13620607	13659953	1192.5	605
EOG090702Z6	Complete	scaffold66_pilon_pilon	3511419	3528190	1113.0	545
EOG090702ZB	Complete	scaffold220_pilon_pilon	323688	467722	1320.7	675
EOG090702ZC	Complete	scaffold119_pilon_pilon	4750919	4753886	928.5	527
EOG090702ZG	Fragmented	scaffold1047_pilon_pilon	362025	371227	212.4	169
EOG090702ZI	Complete	scaffold8_pilon_pilon	25009135	25025443	1092.0	495
EOG090702ZK	Complete	scaffold44_pilon_pilon	12954468	12972382	894.6	481
EOG090702ZM	Complete	scaffold41_pilon_pilon	10427388	10508802	584.4	672
EOG090702ZQ	Complete	scaffold20_pilon_pilon	487272	571994	1233.2	649
EOG090702ZU	Complete	scaffold1214_pilon_pilon	243228	290453	1234.9	577
EOG090702ZV	Complete	scaffold13203_pilon_pilon	816	67623	960.9	455
EOG090702ZX	Complete	scaffold9_pilon_pilon	14169707	14206067	1135.3	556
EOG090702ZY	Complete	scaffold147_pilon_pilon	1836699	1922082	1165.9	633
EOG090702ZZ	Complete	scaffold54_pilon_pilon	1375619	1401314	782.2	561
EOG09070301	Complete	scaffold30_pilon_pilon	17486007	17507162	562.6	553
EOG09070304	Complete	scaffold154_pilon_pilon	1435038	1479923	2512.0	1243
EOG09070305	Fragmented	scaffold25820_pilon_pilon	11164	33137	207.1	197
EOG09070306	Complete	scaffold36_pilon_pilon	4398276	4431632	1298.6	582
EOG09070308	Complete	scaffold44_pilon_pilon	10267858	10279322	1209.8	578
EOG0907030E	Complete	scaffold1025_pilon_pilon	46349	65176	1287.6	746
EOG0907030F	Complete	scaffold262_pilon_pilon	1673807	1722162	953.3	459
EOG0907030J	Complete	scaffold106_pilon_pilon	2324333	2343680	1133.4	573
EOG0907030N	Missing
EOG0907030Q	Duplicated	scaffold11_pilon_pilon	561015	606289	1288.0	696
EOG0907030Q	Duplicated	scaffold961_pilon_pilon	131593	219033	1234.4	691
EOG0907030S	Complete	scaffold17_pilon_pilon	15402768	15461985	768.4	523
EOG0907030X	Fragmented	scaffold110_pilon_pilon	4436140	4450623	866.0	430
EOG09070310	Duplicated	scaffold392_pilon_pilon	855681	888349	1119.6	527
EOG09070310	Duplicated	scaffold77_pilon_pilon	4163889	4215415	1162.2	527
EOG09070311	Complete	scaffold254_pilon_pilon	4638	15453	913.0	457
EOG09070313	Complete	scaffold300_pilon_pilon	258925	307073	1189.5	572
EOG09070315	Complete	scaffold5_pilon_pilon	17949750	17952413	957.4	524
EOG0907031B	Complete	scaffold85_pilon_pilon	3481234	3504352	1115.2	523
EOG0907031C	Complete	scaffold117_pilon_pilon	1957699	1980985	1012.7	566
EOG0907031D	Complete	scaffold80_pilon_pilon	5548006	5582416	1200.4	717
EOG0907031F	Complete	scaffold7813_pilon_pilon	10843	46230	1166.6	643
EOG0907031L	Complete	scaffold134_pilon_pilon	2516380	2578292	1019.4	553
EOG0907031R	Duplicated	scaffold1295_pilon_pilon	106425	157535	1064.4	574
EOG0907031R	Duplicated	scaffold14_pilon_pilon	11205264	11268066	1190.4	575
EOG0907031U	Complete	scaffold744_pilon_pilon	1810	41867	776.0	558
EOG0907031Y	Complete	scaffold113_pilon_pilon	279291	407703	951.2	551
EOG0907031Z	Complete	scaffold248_pilon_pilon	2004720	2050729	1161.0	572
EOG09070322	Complete	scaffold141_pilon_pilon	2084909	2149883	1169.3	629
EOG09070325	Complete	scaffold153_pilon_pilon	4462722	4470985	859.3	552
EOG0907032B	Complete	scaffold22_pilon_pilon	12341416	12384753	792.6	537
EOG0907032E	Complete	scaffold5_pilon_pilon	24489201	24565398	929.0	519
EOG0907032H	Complete	scaffold22_pilon_pilon	9495964	9519750	1100.2	546
EOG0907032J	Complete	scaffold2_pilon_pilon	17368935	17372931	1268.5	636
EOG0907032K	Complete	scaffold260_pilon_pilon	1807481	1833538	1203.9	730
EOG0907032O	Fragmented	scaffold16_pilon_pilon	4946651	4963229	387.9	249
EOG0907032X	Complete	scaffold156_pilon_pilon	2491887	2600160	1615.7	902
EOG09070333	Duplicated	scaffold162_pilon_pilon	4254078	4273609	834.8	400
EOG09070333	Duplicated	scaffold715_pilon_pilon	584293	595171	773.6	436
EOG09070337	Complete	scaffold7_pilon_pilon	3885770	3948656	1010.1	529
EOG09070338	Complete	scaffold8_pilon_pilon	22802173	22909064	1287.8	658
EOG0907033E	Complete	scaffold197_pilon_pilon	2706286	2757686	1200.7	536
EOG0907033Q	Complete	scaffold150_pilon_pilon	1663642	1701661	989.3	619
EOG0907033R	Complete	scaffold90_pilon_pilon	5340537	5377964	1032.0	577
EOG09070340	Complete	scaffold36_pilon_pilon	2510270	2591677	912.2	508
EOG09070342	Complete	scaffold215_pilon_pilon	187826	190230	555.9	330
EOG09070349	Duplicated	scaffold53_pilon_pilon	9286629	9329806	838.6	456
EOG09070349	Duplicated	scaffold768_pilon_pilon	52586	71874	841.0	530
EOG0907034A	Complete	scaffold2_pilon_pilon	17165049	17183095	1056.0	545
EOG0907034B	Complete	scaffold20_pilon_pilon	11764362	11879892	871.3	577
EOG0907034C	Complete	scaffold102_pilon_pilon	4597690	4682114	603.0	376
EOG0907034L	Complete	scaffold33_pilon_pilon	6754569	6774355	730.7	457
EOG0907034P	Complete	scaffold112_pilon_pilon	3278895	3366348	1065.9	518
EOG0907034R	Fragmented	scaffold723_pilon_pilon	1	45131	822.8	464
EOG0907034T	Missing
EOG0907034W	Complete	scaffold5299_pilon_pilon	44259	143275	927.4	546
EOG0907034X	Complete	scaffold85_pilon_pilon	3202231	3232121	949.1	514
EOG09070352	Complete	scaffold24_pilon_pilon	2292148	2308566	664.6	600
EOG09070356	Complete	scaffold14_pilon_pilon	840880	848277	889.8	637
EOG09070357	Duplicated	scaffold124_pilon_pilon	3242599	3283782	1172.4	612
EOG09070357	Duplicated	scaffold789_pilon_pilon	569961	592833	1064.0	612
EOG09070358	Duplicated	scaffold11069_pilon_pilon	44908	52084	1108.5	573
EOG09070358	Duplicated	scaffold60_pilon_pilon	2707871	2737806	1012.5	554
EOG0907035A	Complete	scaffold460_pilon_pilon	491826	544444	919.6	525
EOG0907035D	Complete	scaffold222_pilon_pilon	1359264	1382496	1050.4	712
EOG0907035F	Duplicated	scaffold492_pilon_pilon	349172	386237	777.0	479
EOG0907035F	Duplicated	scaffold86_pilon_pilon	8228754	8262619	911.8	500
EOG0907035J	Complete	scaffold71_pilon_pilon	9501153	9596551	1294.9	660
EOG0907035Q	Fragmented	scaffold14_pilon_pilon	13569894	13601667	583.2	296
EOG0907035Y	Fragmented	scaffold10341_pilon_pilon	23067	29903	189.8	121
EOG0907035Z	Complete	scaffold56_pilon_pilon	8298081	8365340	1181.6	610
EOG09070367	Complete	scaffold98_pilon_pilon	3177503	3218495	1171.5	575
EOG09070369	Complete	scaffold6_pilon_pilon	2715767	2725036	890.7	575
EOG0907036C	Duplicated	scaffold145_pilon_pilon	3811248	3825637	1228.0	562
EOG0907036C	Duplicated	scaffold844_pilon_pilon	558853	569008	1105.2	562
EOG0907036D	Complete	scaffold123_pilon_pilon	2899776	2995865	846.4	495
EOG0907036F	Complete	scaffold89_pilon_pilon	3647348	3659334	1154.4	610
EOG0907036H	Complete	scaffold1_pilon_pilon	12175460	12236882	949.8	622
EOG0907036I	Complete	scaffold76_pilon_pilon	4037480	4072967	1094.8	620
EOG0907036O	Complete	scaffold4592_pilon_pilon	62604	140172	743.3	620
EOG0907036Q	Complete	scaffold116_pilon_pilon	5024648	5062163	1137.2	624
EOG0907036T	Complete	scaffold138_pilon_pilon	5149864	5160555	572.2	447
EOG0907036V	Complete	scaffold1_pilon_pilon	9200235	9298049	1160.7	533
EOG09070371	Complete	scaffold394_pilon_pilon	94485	175769	1255.0	628
EOG09070373	Complete	scaffold132_pilon_pilon	11074	46273	1152.4	571
EOG09070375	Complete	scaffold221_pilon_pilon	1920312	1957615	806.6	531
EOG09070379	Complete	scaffold117_pilon_pilon	4939563	4949418	1124.6	517
EOG0907037A	Complete	scaffold3_pilon_pilon	7884098	7923384	1376.8	945
EOG0907037D	Complete	scaffold42_pilon_pilon	8652198	8686281	1083.7	552
EOG0907037F	Complete	scaffold91_pilon_pilon	7996168	8076447	1274.7	610
EOG0907037I	Duplicated	scaffold20_pilon_pilon	2802179	2861759	1479.6	800
EOG0907037I	Duplicated	scaffold583_pilon_pilon	321766	384387	1307.5	851
EOG0907037J	Fragmented	scaffold96_pilon_pilon	534368	578566	685.9	438
EOG0907037O	Complete	scaffold1405_pilon_pilon	167642	296027	836.6	554
EOG0907037Q	Complete	scaffold87_pilon_pilon	3756873	3805684	1119.7	724
EOG0907037V	Complete	scaffold24_pilon_pilon	14178439	14205931	977.9	555
EOG09070382	Duplicated	scaffold162_pilon_pilon	1333903	1361291	1134.7	537
EOG09070382	Duplicated	scaffold3397_pilon_pilon	214431	249226	1045.0	517
EOG09070383	Complete	scaffold94_pilon_pilon	3051417	3081469	747.4	411
EOG09070387	Complete	scaffold43_pilon_pilon	8839441	8858456	1094.1	631
EOG0907038F	Duplicated	scaffold5453_pilon_pilon	20271	102502	903.7	494
EOG0907038F	Duplicated	scaffold98_pilon_pilon	5007776	5048329	974.7	510
EOG0907038G	Complete	scaffold418_pilon_pilon	983649	1015843	1063.6	578
EOG0907038K	Complete	scaffold457_pilon_pilon	694306	712902	1189.6	581
EOG0907038N	Complete	scaffold83_pilon_pilon	228195	272008	756.5	398
EOG0907038Q	Complete	scaffold115_pilon_pilon	1138212	1175595	967.4	491
EOG0907038R	Complete	scaffold48_pilon_pilon	1971194	2048019	617.6	626
EOG09070399	Complete	scaffold46_pilon_pilon	4235259	4245800	699.1	478
EOG0907039A	Complete	scaffold57_pilon_pilon	803409	839114	1185.3	656
EOG0907039F	Fragmented	scaffold4994_pilon_pilon	28402	32628	385.8	376
EOG0907039I	Complete	scaffold9_pilon_pilon	10301360	10372052	947.0	508
EOG0907039L	Complete	scaffold80_pilon_pilon	4895292	4942088	979.1	520
EOG0907039Q	Duplicated	scaffold1_pilon_pilon	47074048	47139727	972.0	472
EOG0907039Q	Duplicated	scaffold4717_pilon_pilon	116936	162197	913.6	471
EOG090703A0	Complete	scaffold21_pilon_pilon	7299136	7354050	257.3	142
EOG090703A3	Complete	scaffold40_pilon_pilon	2761713	2788359	1016.1	541
EOG090703A7	Complete	scaffold6416_pilon_pilon	151884	167924	987.3	556
EOG090703AJ	Complete	scaffold53_pilon_pilon	157945	234377	934.4	525
EOG090703AK	Complete	scaffold4_pilon_pilon	19499525	19521894	1034.3	500
EOG090703AP	Complete	scaffold139_pilon_pilon	3583535	3624382	1148.6	540
